source,school_name,province,query_year,query_batch,row_year,major,major_subtitle,major_full_name,enroll_num,major_length,tuition,elective_info,major_group,major_type,has_gx_zy,is_new,source_url
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,地质学类,(含地质学、地质学(地质地震学)、地质学(旅游地学)、资源勘查工程(固体矿产)、地球化学、地球信息科学与技术(大数据与数字地球)、行星科学专业),地质学类(含地质学、地质学(地质地震学)、地质学(旅游地学)、资源勘查工程(固体矿产)、地球化学、地球信息科学与技术(大数据与数字地球)、行星科学专业),8,4,5500,物理、化学(2科必选),,,0,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,材料类,(第一学年在北京校区，第二学年起在雄安校区。含材料科学与工程、材料化学、材料物理、新能源材料与器件、矿物加工工程专业),材料类(第一学年在北京校区，第二学年起在雄安校区。含材料科学与工程、材料化学、材料物理、新能源材料与器件、矿物加工工程专业),5,4,5500,物理、化学(2科必选),,,0,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,大数据管理与应用,(中外合作办学)(海南校区),大数据管理与应用(中外合作办学)(海南校区),4,4,100000,必选物理,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,数字经济,(中外合作办学)(海南校区),数字经济(中外合作办学)(海南校区),4,4,100000,必选物理,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,英语,(第一学年在北京校区，第二学年起在雄安校区),英语(第一学年在北京校区，第二学年起在雄安校区),4,4,6000,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,翻译,(第一学年在北京校区，第二学年起在雄安校区),翻译(第一学年在北京校区，第二学年起在雄安校区),3,4,6000,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,数学与应用数学,(第一学年在北京校区，第二学年起在雄安校区),数学与应用数学(第一学年在北京校区，第二学年起在雄安校区),3,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,海洋资源与环境,(第一学年在北京校区，第二学年起在雄安校区),海洋资源与环境(第一学年在北京校区，第二学年起在雄安校区),3,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,人工智能,(第一学年在北京校区，第二学年起在雄安校区),人工智能(第一学年在北京校区，第二学年起在雄安校区),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,勘查技术与工程,,勘查技术与工程,2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,地理信息科学,(第一学年在北京校区，第二学年起在雄安校区),地理信息科学(第一学年在北京校区，第二学年起在雄安校区),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,地质学,(燕山书院创新班),地质学(燕山书院创新班),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,地质工程,,地质工程,2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,安全工程,(第一学年在北京校区，第二学年起在雄安校区),安全工程(第一学年在北京校区，第二学年起在雄安校区),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,宝石及材料工艺学,(第一学年在北京校区，第二学年起在雄安校区),宝石及材料工艺学(第一学年在北京校区，第二学年起在雄安校区),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,数据科学与大数据技术,(第一学年在北京校区，第二学年起在雄安校区),数据科学与大数据技术(第一学年在北京校区，第二学年起在雄安校区),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,智能地球探测,,智能地球探测,2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,机械设计制造及其自动化,(第一学年在北京校区，第二学年起在雄安校区),机械设计制造及其自动化(第一学年在北京校区，第二学年起在雄安校区),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,水文与水资源工程,,水文与水资源工程,2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,测控技术与仪器,(第一学年在北京校区，第二学年起在雄安校区),测控技术与仪器(第一学年在北京校区，第二学年起在雄安校区),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,测绘工程,(第一学年在北京校区，第二学年起在雄安校区),测绘工程(第一学年在北京校区，第二学年起在雄安校区),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,海洋工程与技术,(第一学年在北京校区，第二学年起在雄安校区),海洋工程与技术(第一学年在北京校区，第二学年起在雄安校区),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,环境工程,(第一学年在北京校区，第二学年起在雄安校区),环境工程(第一学年在北京校区，第二学年起在雄安校区),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,电子信息工程,(第一学年在北京校区，第二学年起在雄安校区),电子信息工程(第一学年在北京校区，第二学年起在雄安校区),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,计算机科学与技术,(第一学年在北京校区，第二学年起在雄安校区),计算机科学与技术(第一学年在北京校区，第二学年起在雄安校区),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,软件工程,(第一学年在北京校区，第二学年起在雄安校区),软件工程(第一学年在北京校区，第二学年起在雄安校区),2,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,信息管理与信息系统,(第一学年在北京校区，第二学年起在雄安校区),信息管理与信息系统(第一学年在北京校区，第二学年起在雄安校区),2,4,5000,必选物理,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,土地资源管理,(第一学年在北京校区，第二学年起在雄安校区),土地资源管理(第一学年在北京校区，第二学年起在雄安校区),2,4,5000,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,工商管理,(第一学年在北京校区，第二学年起在雄安校区),工商管理(第一学年在北京校区，第二学年起在雄安校区),2,4,5000,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,法学,(第一学年在北京校区，第二学年起在雄安校区),法学(第一学年在北京校区，第二学年起在雄安校区),2,4,5000,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,经济学,(与资勘专业双学士学位)(第一学年在北京校区，第二学年起在雄安校区),经济学(与资勘专业双学士学位)(第一学年在北京校区，第二学年起在雄安校区),2,4,5000,必选物理,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,自然资源登记与管理,(第一学年在北京校区，第二学年起在雄安校区),自然资源登记与管理(第一学年在北京校区，第二学年起在雄安校区),2,4,5000,不限,,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,土地整治工程,(第一学年在北京校区，第二学年起在雄安校区),土地整治工程(第一学年在北京校区，第二学年起在雄安校区),1,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,地质学,(理科基地班),地质学(理科基地班),1,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,地质工程,(工科基地班),地质工程(工科基地班),1,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,数据计算及应用,(第一学年在北京校区，第二学年起在雄安校区),数据计算及应用(第一学年在北京校区，第二学年起在雄安校区),1,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,智能建造,,智能建造,1,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
浙江招录,中国地质大学(北京),浙江,2026,本科批,2026,海洋科学,(第一学年在北京校区，第二学年起在雄安校区),海洋科学(第一学年在北京校区，第二学年起在雄安校区),1,4,5500,物理、化学(2科必选),,本科,1,0,https://p.qianwen.com/university/tab?app=ZhaoShengJiHua&university_name=%E4%B8%AD%E5%9B%BD%E5%9C%B0%E8%B4%A8%E5%A4%A7%E5%AD%A6%28%E5%8C%97%E4%BA%AC%29&params=%7B%22province%22%3A%22%E6%B5%99%E6%B1%9F%22%2C%22year%22%3A%222026%22%2C%22batch%22%3A%22%E6%9C%AC%E7%A7%91%E6%89%B9%22%2C%22genre%22%3A%22%E7%BB%BC%E5%90%88%22%7D&type=luqu&device=pc&bar=pure
