province,school_name,major_name,normalized_major_name,level,requirement_type,requirement_subjects,requirement_text
山东,中国石油大学(华东),油气储运工程,油气储运工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,中国石油大学(华东),海洋油气工程,海洋油气工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,中国石油大学(华东),船舶与海洋工程,船舶与海洋工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,中国石油大学(华东),环境工程,环境工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,中国石油大学(华东),环保设备工程,环保设备工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,中国石油大学(华东),建筑学,建筑学,本科,NONE,[],不提科目要求
山东,中国石油大学(华东),安全工程,安全工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,中国石油大学(华东),江 管理科学与工程类,江管理科学与工程类,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,中国石油大学(华东),信息管理与信息系统,信息管理与信息系统,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,中国石油大学(华东),工程管理,工程管理,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,中国石油大学(华东),浙 市场营销,浙市场营销,本科,NONE,[],不提科目要求
山东,中国石油大学(华东),会计学,会计学,本科,NONE,[],不提科目要求
山东,中国石油大学(华东),音乐学,音乐学,本科,NONE,[],不提科目要求
山东,青岛科技大学,国际经济与贸易,国际经济与贸易,本科,NONE,[],不提科目要求
山东,青岛科技大学,法学,法学,本科,NONE,[],不提科目要求
山东,青岛科技大学,社会工作,社会工作,本科,NONE,[],不提科目要求
山东,青岛科技大学,休闲体育,休闲体育,本科,NONE,[],不提科目要求
山东,青岛科技大学,汉语言文学,汉语言文学,本科,NONE,[],不提科目要求
山东,青岛科技大学,英语,英语,本科,NONE,[],不提科目要求
山东,青岛科技大学,俄语,俄语,本科,NONE,[],不提科目要求
山东,青岛科技大学,德语,德语,本科,NONE,[],不提科目要求
山东,青岛科技大学,日语,日语,本科,NONE,[],不提科目要求
山东,青岛科技大学,朝鲜语,朝鲜语,本科,NONE,[],不提科目要求
山东,青岛科技大学,广告学,广告学,本科,NONE,[],不提科目要求
山东,青岛科技大学,编辑出版学,编辑出版学,本科,NONE,[],不提科目要求
山东,青岛科技大学,数学与应用数学,数学与应用数学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,应用物理学,应用物理学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,化学,化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,应用化学,应用化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,应用化学(中外合作办学),应用化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,分子科学与工程,分子科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,海洋科学,海洋科学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,应用统计学,应用统计学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,机械工程,机械工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,机械工程(中外合作办学),机械工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,材料成型及控制工程,材料成型及控制工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,材料成型及控制工程(中外合作办 学),材料成型及控制工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,工业设计,工业设计,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,江 过程装备与控制工程,江过程装备与控制工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,智能制造工程,智能制造工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,测控技术与仪器,测控技术与仪器,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,浙 材料物理,浙材料物理,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,材料化学,材料化学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,金属材料工程,金属材料工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,无机非金属材料工程,无机非金属材料工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,高分子材料与工程,高分子材料与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,高分子材料与工程(中外合作办学),高分子材料与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,复合材料与工程,复合材料与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,复合材料与工程(中外合作办学),复合材料与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,功能材料,功能材料,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,新能源材料与器件,新能源材料与器件,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,能源与动力工程,能源与动力工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,新能源科学与工程,新能源科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,电气工程及其自动化,电气工程及其自动化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,智能电网信息工程,智能电网信息工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,通信工程,通信工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,微电子科学与工程,微电子科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,信息工程,信息工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,集成电路设计与集成系统,集成电路设计与集成系统,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,电子信息科学与技术,电子信息科学与技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,人工智能,人工智能,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,自动化,自动化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,自动化(中外合作办学),自动化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,机器人工程,机器人工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,计算机科学与技术,计算机科学与技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,软件工程,软件工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,物联网工程,物联网工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,数据科学与大数据技术,数据科学与大数据技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,化学工程与工艺,化学工程与工艺,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,化学工程与工艺(中外合作办学),化学工程与工艺,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,江 制药工程,江制药工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,轻化工程,轻化工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,包装工程,包装工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,浙 船舶与海洋工程,浙船舶与海洋工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,环境工程,环境工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,环境科学,环境科学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,食品质量与安全,食品质量与安全,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,安全工程,安全工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,生物工程,生物工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,药物制剂,药物制剂,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛科技大学,工商管理,工商管理,本科,NONE,[],不提科目要求
山东,青岛科技大学,市场营销,市场营销,本科,NONE,[],不提科目要求
山东,青岛科技大学,财务管理,财务管理,本科,NONE,[],不提科目要求
山东,青岛科技大学,城市管理,城市管理,本科,NONE,[],不提科目要求
山东,青岛科技大学,物流管理,物流管理,本科,NONE,[],不提科目要求
山东,青岛科技大学,工业工程,工业工程,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,青岛科技大学,音乐表演,音乐表演,本科,NONE,[],不提科目要求
山东,青岛科技大学,动画,动画,本科,NONE,[],不提科目要求
山东,青岛科技大学,动画(中外合作办学),动画,本科,NONE,[],不提科目要求
山东,青岛科技大学,绘画,绘画,本科,NONE,[],不提科目要求
山东,青岛科技大学,视觉传达设计,视觉传达设计,本科,NONE,[],不提科目要求
山东,青岛科技大学,环境设计,环境设计,本科,NONE,[],不提科目要求
山东,青岛科技大学,产品设计,产品设计,本科,NONE,[],不提科目要求
山东,青岛科技大学,服装与服饰设计,服装与服饰设计,本科,NONE,[],不提科目要求
山东,青岛科技大学,公共艺术,公共艺术,本科,NONE,[],不提科目要求
山东,济南大学,经济学类,经济学类,本科,NONE,[],不提科目要求
山东,济南大学,金融数学,金融数学,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,济南大学,法学,法学,本科,NONE,[],不提科目要求
山东,济南大学,社会工作,社会工作,本科,NONE,[],不提科目要求
山东,济南大学,特殊教育,特殊教育,本科,NONE,[],不提科目要求
山东,济南大学,中国语言文学类,中国语言文学类,本科,NONE,[],不提科目要求
山东,济南大学,英语,英语,本科,NONE,[],不提科目要求
山东,济南大学,江 新闻传播学类,江新闻传播学类,本科,NONE,[],不提科目要求
山东,济南大学,历史学,历史学,本科,NONE,[],不提科目要求
山东,济南大学,化学类,化学类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,济南大学,浙 地理科学,浙地理科学,本科,ALL_REQUIRED,"[""化学"", ""地理""]","化学,地理(2门科目考生均须选考方可报考)"
山东,济南大学,应用心理学,应用心理学,本科,NONE,[],不提科目要求
山东,济南大学,机械类,机械类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,济南大学,材料类,材料类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,济南大学,电子信息类,电子信息类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,济南大学,计算机类,计算机类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,济南大学,数据科学与大数据技术,数据科学与大数据技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,济南大学,土木类,土木类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,济南大学,化工与制药类,化工与制药类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,济南大学,制药工程,制药工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,济南大学,建筑类,建筑类,本科,NONE,[],不提科目要求
山东,济南大学,应急管理,应急管理,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,济南大学,工商管理类,工商管理类,本科,NONE,[],不提科目要求
山东,济南大学,公共事业管理,公共事业管理,本科,NONE,[],不提科目要求
山东,济南大学,美术学,美术学,本科,NONE,[],不提科目要求
山东,济南大学,设计学类,设计学类,本科,NONE,[],不提科目要求
山东,青岛理工大学,经济学,经济学,本科,NONE,[],不提科目要求
山东,青岛理工大学,国际经济与贸易,国际经济与贸易,本科,NONE,[],不提科目要求
山东,青岛理工大学,社会工作,社会工作,本科,NONE,[],不提科目要求
山东,青岛理工大学,汉语言文学,汉语言文学,本科,NONE,[],不提科目要求
山东,青岛理工大学,英语,英语,本科,NONE,[],不提科目要求
山东,青岛理工大学,日语,日语,本科,NONE,[],不提科目要求
山东,青岛理工大学,朝鲜语,朝鲜语,本科,NONE,[],不提科目要求
山东,青岛理工大学,广告学,广告学,本科,NONE,[],不提科目要求
山东,青岛理工大学,数学与应用数学,数学与应用数学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,信息与计算科学,信息与计算科学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,应用物理学,应用物理学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,统计学,统计学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,江 机械类,江机械类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,机械设计制造及其自动化,机械设计制造及其自动化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,浙 材料成型及控制工程,浙材料成型及控制工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,车辆工程,车辆工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,汽车服务工程,汽车服务工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,智能制造工程,智能制造工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,测控技术与仪器,测控技术与仪器,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,材料科学与工程,材料科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,能源与动力工程,能源与动力工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,电气工程及其自动化,电气工程及其自动化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,电子信息类,电子信息类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,电子信息工程,电子信息工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,通信工程,通信工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,自动化,自动化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,机器人工程,机器人工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,计算机科学与技术,计算机科学与技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,软件工程,软件工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,网络工程,网络工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,土木类,土木类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,土木工程,土木工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,土木工程(中外合作办学),土木工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,建筑环境与能源应用工程,建筑环境与能源应用工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,给排水科学与工程,给排水科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,给排水科学与工程(中外合作办学),给排水科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,建筑电气与智能化,建筑电气与智能化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,城市地下空间工程,城市地下空间工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,智能建造,智能建造,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,交通运输,交通运输,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,交通工程,交通工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,环境工程,环境工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,环境科学,环境科学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,建筑学,建筑学,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,青岛理工大学,江 建筑学(中外合作办学),江建筑学,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,青岛理工大学,城乡规划,城乡规划,本科,NONE,[],不提科目要求
山东,青岛理工大学,风景园林,风景园林,本科,NONE,[],不提科目要求
山东,青岛理工大学,浙 安全工程,浙安全工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,青岛理工大学,管理科学与工程类,管理科学与工程类,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,青岛理工大学,信息管理与信息系统,信息管理与信息系统,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,青岛理工大学,工程管理,工程管理,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,青岛理工大学,房地产开发与管理,房地产开发与管理,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,青岛理工大学,工程造价,工程造价,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,青岛理工大学,市场营销,市场营销,本科,NONE,[],不提科目要求
山东,青岛理工大学,会计学,会计学,本科,NONE,[],不提科目要求
山东,青岛理工大学,财务管理,财务管理,本科,NONE,[],不提科目要求
山东,青岛理工大学,财务管理(中外合作办学),财务管理,本科,NONE,[],不提科目要求
山东,青岛理工大学,国际商务,国际商务,本科,NONE,[],不提科目要求
山东,青岛理工大学,物流管理,物流管理,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,青岛理工大学,工业工程,工业工程,本科,ALL_REQUIRED,"[""物理""]",物理(1门科目考生必须选考方可报考)
山东,青岛理工大学,电子商务,电子商务,本科,NONE,[],不提科目要求
山东,山东建筑大学,法学,法学,本科,NONE,[],不提科目要求
山东,山东建筑大学,社会工作,社会工作,本科,NONE,[],不提科目要求
山东,山东建筑大学,英语,英语,本科,NONE,[],不提科目要求
山东,山东建筑大学,德语,德语,本科,NONE,[],不提科目要求
山东,山东建筑大学,广告学,广告学,本科,NONE,[],不提科目要求
山东,山东建筑大学,信息与计算科学,信息与计算科学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,应用物理学,应用物理学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,地理信息科学,地理信息科学,本科,ALL_REQUIRED,"[""地理""]",地理(1门科目考生必须选考方可报考)
山东,山东建筑大学,应用统计学,应用统计学,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,机械工程,机械工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,材料成型及控制工程,材料成型及控制工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,机械电子工程,机械电子工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,工业设计,工业设计,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,车辆工程,车辆工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,江 材料科学与工程,江材料科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,无机非金属材料工程,无机非金属材料工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,焊接技术与工程,焊接技术与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,浙 能源与动力工程,浙能源与动力工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,新能源科学与工程,新能源科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,电气工程及其自动化,电气工程及其自动化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,电子信息工程,电子信息工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,通信工程,通信工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,光电信息科学与工程,光电信息科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,计算机类,计算机类,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,土木工程,土木工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,土木工程(中外合作办学),土木工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,建筑环境与能源应用工程,建筑环境与能源应用工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,给排水科学与工程,给排水科学与工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,建筑电气与智能化,建筑电气与智能化,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,城市地下空间工程,城市地下空间工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,道路桥梁与渡河工程,道路桥梁与渡河工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,测绘工程,测绘工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,遥感科学与技术,遥感科学与技术,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,交通运输,交通运输,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
山东,山东建筑大学,交通工程,交通工程,本科,ALL_REQUIRED,"[""物理"", ""化学""]","物理,化学(2门科目考生均须选考方可报考)"
