year,subject_category,score,same_score_count,cumulative_rank,source_url
2023,物理类,616,687,21589,https://api.lx91.com/api/v1/seating/list
2023,物理类,615,610,22199,https://api.lx91.com/api/v1/seating/list
2023,物理类,614,657,22856,https://api.lx91.com/api/v1/seating/list
2023,物理类,613,711,23567,https://api.lx91.com/api/v1/seating/list
2023,物理类,612,627,24194,https://api.lx91.com/api/v1/seating/list
2023,物理类,611,646,24840,https://api.lx91.com/api/v1/seating/list
2023,物理类,610,655,25495,https://api.lx91.com/api/v1/seating/list
2023,物理类,609,665,26160,https://api.lx91.com/api/v1/seating/list
2023,物理类,608,697,26857,https://api.lx91.com/api/v1/seating/list
2023,物理类,607,687,27544,https://api.lx91.com/api/v1/seating/list
2023,物理类,606,723,28267,https://api.lx91.com/api/v1/seating/list
2023,物理类,605,694,28961,https://api.lx91.com/api/v1/seating/list
2023,物理类,604,754,29715,https://api.lx91.com/api/v1/seating/list
2023,物理类,603,661,30376,https://api.lx91.com/api/v1/seating/list
2023,物理类,602,758,31134,https://api.lx91.com/api/v1/seating/list
2023,物理类,601,731,31865,https://api.lx91.com/api/v1/seating/list
2023,物理类,600,756,32621,https://api.lx91.com/api/v1/seating/list
2023,物理类,599,745,33366,https://api.lx91.com/api/v1/seating/list
2023,物理类,598,740,34106,https://api.lx91.com/api/v1/seating/list
2023,物理类,597,747,34853,https://api.lx91.com/api/v1/seating/list
2023,物理类,596,797,35650,https://api.lx91.com/api/v1/seating/list
2023,物理类,595,756,36406,https://api.lx91.com/api/v1/seating/list
2023,物理类,594,772,37178,https://api.lx91.com/api/v1/seating/list
2023,物理类,593,753,37931,https://api.lx91.com/api/v1/seating/list
2023,物理类,592,836,38767,https://api.lx91.com/api/v1/seating/list
2023,物理类,591,751,39518,https://api.lx91.com/api/v1/seating/list
2023,物理类,590,803,40321,https://api.lx91.com/api/v1/seating/list
2023,物理类,589,837,41158,https://api.lx91.com/api/v1/seating/list
2023,物理类,588,850,42008,https://api.lx91.com/api/v1/seating/list
2023,物理类,587,819,42827,https://api.lx91.com/api/v1/seating/list
2023,物理类,586,829,43656,https://api.lx91.com/api/v1/seating/list
2023,物理类,585,859,44515,https://api.lx91.com/api/v1/seating/list
2023,物理类,584,894,45409,https://api.lx91.com/api/v1/seating/list
2023,物理类,583,848,46257,https://api.lx91.com/api/v1/seating/list
2023,物理类,582,856,47113,https://api.lx91.com/api/v1/seating/list
2023,物理类,581,841,47954,https://api.lx91.com/api/v1/seating/list
2023,物理类,580,877,48831,https://api.lx91.com/api/v1/seating/list
2023,物理类,579,924,49755,https://api.lx91.com/api/v1/seating/list
2023,物理类,578,839,50594,https://api.lx91.com/api/v1/seating/list
2023,物理类,577,861,51455,https://api.lx91.com/api/v1/seating/list
2023,物理类,576,894,52349,https://api.lx91.com/api/v1/seating/list
2023,物理类,575,871,53220,https://api.lx91.com/api/v1/seating/list
2023,物理类,574,925,54145,https://api.lx91.com/api/v1/seating/list
2023,物理类,573,992,55137,https://api.lx91.com/api/v1/seating/list
2023,物理类,572,883,56020,https://api.lx91.com/api/v1/seating/list
2023,物理类,571,948,56968,https://api.lx91.com/api/v1/seating/list
2023,物理类,570,960,57928,https://api.lx91.com/api/v1/seating/list
2023,物理类,569,879,58807,https://api.lx91.com/api/v1/seating/list
2023,物理类,568,991,59798,https://api.lx91.com/api/v1/seating/list
2023,物理类,567,926,60724,https://api.lx91.com/api/v1/seating/list
2023,物理类,566,1049,61773,https://api.lx91.com/api/v1/seating/list
2023,物理类,565,919,62692,https://api.lx91.com/api/v1/seating/list
2023,物理类,564,961,63653,https://api.lx91.com/api/v1/seating/list
2023,物理类,563,847,64500,https://api.lx91.com/api/v1/seating/list
2023,物理类,562,951,65451,https://api.lx91.com/api/v1/seating/list
2023,物理类,561,1000,66451,https://api.lx91.com/api/v1/seating/list
2023,物理类,560,940,67391,https://api.lx91.com/api/v1/seating/list
2023,物理类,559,939,68330,https://api.lx91.com/api/v1/seating/list
2023,物理类,558,943,69273,https://api.lx91.com/api/v1/seating/list
2023,物理类,557,927,70200,https://api.lx91.com/api/v1/seating/list
2023,物理类,556,947,71147,https://api.lx91.com/api/v1/seating/list
2023,物理类,555,1020,72167,https://api.lx91.com/api/v1/seating/list
2023,物理类,554,985,73152,https://api.lx91.com/api/v1/seating/list
2023,物理类,553,959,74111,https://api.lx91.com/api/v1/seating/list
2023,物理类,552,991,75102,https://api.lx91.com/api/v1/seating/list
2023,物理类,551,1014,76116,https://api.lx91.com/api/v1/seating/list
2023,物理类,550,966,77082,https://api.lx91.com/api/v1/seating/list
2023,物理类,549,1002,78084,https://api.lx91.com/api/v1/seating/list
2023,物理类,548,914,78998,https://api.lx91.com/api/v1/seating/list
