year,subject_category,score,same_score_count,cumulative_rank,source_url
2024,历史类,591,193,5754,https://api.lx91.com/api/v1/seating/list
2024,历史类,590,204,5958,https://api.lx91.com/api/v1/seating/list
2024,历史类,589,210,6168,https://api.lx91.com/api/v1/seating/list
2024,历史类,588,230,6398,https://api.lx91.com/api/v1/seating/list
2024,历史类,587,240,6638,https://api.lx91.com/api/v1/seating/list
2024,历史类,586,228,6866,https://api.lx91.com/api/v1/seating/list
2024,历史类,585,226,7092,https://api.lx91.com/api/v1/seating/list
2024,历史类,584,237,7329,https://api.lx91.com/api/v1/seating/list
2024,历史类,583,246,7575,https://api.lx91.com/api/v1/seating/list
2024,历史类,582,284,7859,https://api.lx91.com/api/v1/seating/list
2024,历史类,581,249,8108,https://api.lx91.com/api/v1/seating/list
2024,历史类,580,269,8377,https://api.lx91.com/api/v1/seating/list
2024,历史类,579,278,8655,https://api.lx91.com/api/v1/seating/list
2024,历史类,578,291,8946,https://api.lx91.com/api/v1/seating/list
2024,历史类,577,276,9222,https://api.lx91.com/api/v1/seating/list
2024,历史类,576,262,9484,https://api.lx91.com/api/v1/seating/list
2024,历史类,575,314,9798,https://api.lx91.com/api/v1/seating/list
2024,历史类,574,282,10080,https://api.lx91.com/api/v1/seating/list
2024,历史类,573,332,10412,https://api.lx91.com/api/v1/seating/list
2024,历史类,572,277,10689,https://api.lx91.com/api/v1/seating/list
2024,历史类,571,305,10994,https://api.lx91.com/api/v1/seating/list
2024,历史类,570,308,11302,https://api.lx91.com/api/v1/seating/list
2024,历史类,569,321,11623,https://api.lx91.com/api/v1/seating/list
2024,历史类,568,333,11956,https://api.lx91.com/api/v1/seating/list
2024,历史类,567,304,12260,https://api.lx91.com/api/v1/seating/list
2024,历史类,566,312,12572,https://api.lx91.com/api/v1/seating/list
2024,历史类,565,326,12898,https://api.lx91.com/api/v1/seating/list
2024,历史类,564,364,13262,https://api.lx91.com/api/v1/seating/list
2024,历史类,563,316,13578,https://api.lx91.com/api/v1/seating/list
2024,历史类,562,330,13908,https://api.lx91.com/api/v1/seating/list
2024,历史类,561,323,14231,https://api.lx91.com/api/v1/seating/list
2024,历史类,560,351,14582,https://api.lx91.com/api/v1/seating/list
2024,历史类,559,347,14929,https://api.lx91.com/api/v1/seating/list
2024,历史类,558,345,15274,https://api.lx91.com/api/v1/seating/list
2024,历史类,557,379,15653,https://api.lx91.com/api/v1/seating/list
2024,历史类,556,366,16019,https://api.lx91.com/api/v1/seating/list
2024,历史类,555,388,16407,https://api.lx91.com/api/v1/seating/list
2024,历史类,554,387,16794,https://api.lx91.com/api/v1/seating/list
2024,历史类,553,348,17142,https://api.lx91.com/api/v1/seating/list
2024,历史类,552,396,17538,https://api.lx91.com/api/v1/seating/list
