year,subject_category,score,same_score_count,cumulative_rank,source_url
2023,综合,327,60,50030,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,326,55,50085,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,325,60,50145,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,324,54,50199,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,323,52,50251,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,322,48,50299,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,321,45,50344,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,320,48,50392,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,319,51,50443,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,318,47,50490,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,317,39,50529,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,316,66,50595,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,315,54,50649,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,314,32,50681,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,313,45,50726,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,312,40,50766,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,311,34,50800,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,310,38,50838,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,309,37,50875,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,308,43,50918,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,307,33,50951,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,306,28,50979,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,305,29,51008,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,304,26,51034,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,303,30,51064,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,302,25,51089,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,301,19,51108,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,300,36,51144,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,299,28,51172,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,298,30,51202,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,297,33,51235,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,296,33,51268,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,295,30,51298,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,294,33,51331,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,293,24,51355,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,292,30,51385,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,291,25,51410,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,290,17,51427,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,289,17,51444,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,288,23,51467,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,287,24,51491,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,286,33,51524,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,285,17,51541,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
2023,综合,284,19,51560,https://www.shmeea.edu.cn/download/20230623/2_0.pdf
